Cycle	time(h)	Alpha_mass	Alpha_fa_mass	heat(kJ/kg_solid)	Temperature(C)	Gsratio	Wno(g/g)	Wni(g/g)	ChemShrink(mL/g)	pH	Conductivity(S/m)	[Na+](M)	[K+](M)	[Ca++](M)	[SO4--](M)	{K+}	{Ca++}	{OH-}	{SO4--}	Vfpore	Poreconnx	Poreconny	Poreconnz	Poreconnave	Solidconnx	Solidconny	Solidconnz	Solidconnave	VfC3S	VfC2S	VfC3A	VfOC3A	VfC4AF	VfK2SO4	VfNA2SO4	VfGYPSUM	VfHEMIHYD	VfANHYDRITE	VfCACO3	VfFREELIME	VfSFUME	VfINERT	VfSLAG	VfASG	VfCAS2	VfAMSIL	VfCH	VfCSH	VfPOZZCSH	VfSLAGCSH	VfC3AH6	VfETTR	VfAFM	VfFH3	VfCACL2	VfFRIEDEL	VfSTRAT	VfGYPSUMS	VfABSGYP	VfAFMC	VfINERTAGG	VfEMPTYP
43	0.6471	0.0098	0.0000	7.1758	25.0000	0.0087	0.0014	0.0014	0.00019	12.8938	3.3013	0.0552	0.1454	0.0115	0.0553	0.6274	0.1402	0.6925	0.2943	0.5504	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2001	0.0438	0.0301	0.0000	0.0186	0.0000	0.0000	0.0029	0.0035	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0033	0.0000	0.0000	0.0000	0.0007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
44	0.6776	0.0099	0.0000	7.3136	25.0000	0.0089	0.0014	0.0014	0.00022	12.8946	3.3085	0.0553	0.1459	0.0115	0.0555	0.6272	0.1399	0.6924	0.2942	0.5503	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2000	0.0438	0.0301	0.0000	0.0186	0.0000	0.0000	0.0029	0.0035	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0033	0.0000	0.0000	0.0000	0.0007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
45	0.7087	0.0101	0.0000	7.4272	25.0000	0.0091	0.0015	0.0015	0.00025	12.8953	3.3160	0.0555	0.1464	0.0115	0.0557	0.6270	0.1397	0.6922	0.2941	0.5503	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2000	0.0438	0.0301	0.0000	0.0186	0.0000	0.0000	0.0029	0.0035	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0034	0.0000	0.0000	0.0000	0.0007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
46	0.7406	0.0103	0.0000	7.5768	25.0000	0.0093	0.0015	0.0015	0.00027	12.8960	3.3236	0.0557	0.1469	0.0115	0.0559	0.6267	0.1394	0.6921	0.2939	0.5502	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2000	0.0438	0.0300	0.0000	0.0186	0.0000	0.0000	0.0029	0.0035	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0034	0.0000	0.0000	0.0000	0.0008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
47	0.7731	0.0105	0.0000	7.6603	25.0000	0.0096	0.0015	0.0015	0.00029	12.8968	3.3313	0.0559	0.1474	0.0115	0.0561	0.6265	0.1392	0.6919	0.2938	0.5502	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1999	0.0438	0.0300	0.0000	0.0186	0.0000	0.0000	0.0029	0.0035	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0035	0.0000	0.0000	0.0000	0.0008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
48	0.8064	0.0107	0.0000	7.7904	25.0000	0.0098	0.0016	0.0016	0.00031	12.8976	3.3393	0.0561	0.1480	0.0114	0.0564	0.6262	0.1389	0.6918	0.2937	0.5501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1999	0.0438	0.0300	0.0000	0.0186	0.0000	0.0000	0.0029	0.0035	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0036	0.0000	0.0000	0.0000	0.0008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
49	0.8403	0.0108	0.0000	7.9122	25.0000	0.0100	0.0016	0.0016	0.00033	12.8983	3.3474	0.0563	0.1485	0.0114	0.0566	0.6260	0.1387	0.6916	0.2935	0.5500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1998	0.0438	0.0300	0.0000	0.0186	0.0000	0.0000	0.0029	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0036	0.0000	0.0000	0.0000	0.0008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
50	0.8750	0.0111	0.0000	8.0626	25.0000	0.0102	0.0017	0.0017	0.00035	12.8991	3.3556	0.0565	0.1490	0.0114	0.0568	0.6257	0.1384	0.6915	0.2934	0.5500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1998	0.0438	0.0300	0.0000	0.0186	0.0000	0.0000	0.0029	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0037	0.0000	0.0000	0.0000	0.0008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
51	0.9103	0.0112	0.0000	8.1660	25.0000	0.0105	0.0017	0.0017	0.00037	12.9000	3.3640	0.0567	0.1496	0.0114	0.0571	0.6254	0.1381	0.6913	0.2932	0.5499	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1997	0.0438	0.0300	0.0000	0.0186	0.0000	0.0000	0.0029	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0012	0.0038	0.0000	0.0000	0.0000	0.0008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
52	0.9464	0.0114	0.0000	8.3169	25.0000	0.0108	0.0018	0.0018	0.00038	12.9008	3.3726	0.0569	0.1502	0.0114	0.0573	0.6252	0.1379	0.6912	0.2931	0.5498	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1997	0.0437	0.0300	0.0000	0.0186	0.0000	0.0000	0.0029	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0012	0.0038	0.0000	0.0000	0.0000	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
53	0.9831	0.0117	0.0000	8.4451	25.0000	0.0110	0.0018	0.0018	0.00041	12.9016	3.3813	0.0571	0.1507	0.0113	0.0576	0.6249	0.1376	0.6910	0.2929	0.5498	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1997	0.0437	0.0300	0.0000	0.0186	0.0000	0.0000	0.0029	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0039	0.0000	0.0000	0.0000	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
54	1.0206	0.0118	0.0000	8.5648	25.0000	0.0112	0.0018	0.0018	0.00043	12.9020	3.3855	0.0573	0.1510	0.0113	0.0577	0.6248	0.1375	0.6909	0.2929	0.5497	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1996	0.0437	0.0300	0.0000	0.0186	0.0000	0.0000	0.0029	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0040	0.0000	0.0000	0.0000	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
55	1.0587	0.0120	0.0000	8.6508	25.0000	0.0114	0.0019	0.0019	0.00044	12.9021	3.3859	0.0573	0.1510	0.0113	0.0577	0.6248	0.1375	0.6909	0.2929	0.5497	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1996	0.0437	0.0299	0.0000	0.0186	0.0000	0.0000	0.0029	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0040	0.0000	0.0000	0.0000	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
56	1.0976	0.0122	0.0000	8.7877	25.0000	0.0117	0.0019	0.0019	0.00046	12.9021	3.3864	0.0573	0.1511	0.0113	0.0577	0.6248	0.1375	0.6909	0.2929	0.5496	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1995	0.0437	0.0299	0.0000	0.0186	0.0000	0.0000	0.0029	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0041	0.0000	0.0000	0.0000	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
57	1.1371	0.0124	0.0000	8.9286	25.0000	0.0119	0.0020	0.0020	0.00048	12.9022	3.3868	0.0573	0.1511	0.0113	0.0577	0.6247	0.1374	0.6909	0.2928	0.5495	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1995	0.0437	0.0299	0.0000	0.0186	0.0000	0.0000	0.0029	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0042	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
58	1.1774	0.0126	0.0000	9.0877	25.0000	0.0121	0.0020	0.0020	0.00050	12.9022	3.3872	0.0573	0.1511	0.0113	0.0578	0.6247	0.1374	0.6909	0.2928	0.5495	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1995	0.0437	0.0299	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0042	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
59	1.2183	0.0129	0.0000	9.2491	25.0000	0.0124	0.0020	0.0020	0.00051	12.9022	3.3877	0.0573	0.1512	0.0113	0.0578	0.6247	0.1374	0.6909	0.2928	0.5494	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1994	0.0437	0.0299	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0043	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
60	1.2600	0.0131	0.0000	9.3729	25.0000	0.0126	0.0021	0.0021	0.00053	12.9023	3.3882	0.0573	0.1512	0.0113	0.0578	0.6247	0.1374	0.6909	0.2928	0.5493	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1994	0.0437	0.0299	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0044	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
61	1.3023	0.0133	0.0000	9.5247	25.0000	0.0128	0.0021	0.0021	0.00054	12.9023	3.3886	0.0573	0.1512	0.0113	0.0578	0.6247	0.1374	0.6909	0.2928	0.5493	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1993	0.0437	0.0298	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0045	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
62	1.3454	0.0135	0.0000	9.6807	25.0000	0.0131	0.0022	0.0022	0.00056	12.9024	3.3891	0.0573	0.1513	0.0113	0.0578	0.6247	0.1374	0.6909	0.2928	0.5492	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1993	0.0437	0.0298	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0046	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
63	1.3891	0.0138	0.0000	9.8314	25.0000	0.0134	0.0022	0.0022	0.00057	12.9024	3.3896	0.0573	0.1513	0.0113	0.0578	0.6247	0.1374	0.6909	0.2928	0.5491	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1992	0.0437	0.0298	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0047	0.0000	0.0000	0.0000	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
64	1.4336	0.0140	0.0000	9.9974	25.0000	0.0136	0.0023	0.0023	0.00058	12.9025	3.3902	0.0573	0.1513	0.0113	0.0578	0.6246	0.1373	0.6909	0.2928	0.5490	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1992	0.0437	0.0298	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	0.0047	0.0000	0.0000	0.0000	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
65	1.4787	0.0143	0.0000	10.1633	25.0000	0.0138	0.0023	0.0023	0.00060	12.9025	3.3907	0.0574	0.1514	0.0113	0.0578	0.6246	0.1373	0.6908	0.2928	0.5490	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1991	0.0437	0.0298	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	0.0048	0.0000	0.0000	0.0000	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
66	1.5246	0.0145	0.0000	10.3470	25.0000	0.0140	0.0023	0.0023	0.00060	12.9026	3.3911	0.0574	0.1514	0.0113	0.0579	0.6246	0.1373	0.6908	0.2928	0.5489	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1991	0.0437	0.0298	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	0.0049	0.0000	0.0000	0.0000	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
67	1.5712	0.0148	0.0000	10.4948	25.0000	0.0143	0.0024	0.0024	0.00062	12.9026	3.3916	0.0574	0.1514	0.0113	0.0579	0.6246	0.1373	0.6908	0.2928	0.5488	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1990	0.0437	0.0297	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	0.0050	0.0000	0.0000	0.0001	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
68	1.6184	0.0150	0.0000	10.6133	25.0000	0.0145	0.0024	0.0024	0.00063	12.9027	3.3921	0.0574	0.1515	0.0113	0.0579	0.6246	0.1373	0.6908	0.2928	0.5487	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1990	0.0437	0.0297	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0018	0.0051	0.0000	0.0000	0.0000	0.0011	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
69	1.6664	0.0153	0.0000	10.8109	25.0000	0.0148	0.0025	0.0025	0.00064	12.9027	3.3926	0.0574	0.1515	0.0113	0.0579	0.6246	0.1373	0.6908	0.2927	0.5487	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1989	0.0437	0.0297	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0018	0.0051	0.0000	0.0000	0.0000	0.0011	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
70	1.7150	0.0155	0.0000	10.9487	25.0000	0.0150	0.0025	0.0025	0.00066	12.9028	3.3931	0.0574	0.1515	0.0113	0.0579	0.6245	0.1372	0.6908	0.2927	0.5486	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1988	0.0437	0.0297	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0018	0.0052	0.0000	0.0000	0.0001	0.0011	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
71	1.7644	0.0157	0.0000	11.0984	25.0000	0.0153	0.0025	0.0025	0.00067	12.9028	3.3936	0.0574	0.1516	0.0113	0.0579	0.6245	0.1372	0.6908	0.2927	0.5485	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1988	0.0437	0.0297	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0019	0.0053	0.0000	0.0000	0.0001	0.0012	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
72	1.8144	0.0160	0.0000	11.2720	25.0000	0.0155	0.0026	0.0026	0.00068	12.9028	3.3941	0.0574	0.1516	0.0113	0.0579	0.6245	0.1372	0.6908	0.2927	0.5485	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1988	0.0437	0.0297	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0019	0.0054	0.0000	0.0000	0.0001	0.0012	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
73	1.8652	0.0162	0.0000	11.3892	25.0000	0.0157	0.0026	0.0026	0.00070	12.9029	3.3945	0.0574	0.1516	0.0113	0.0580	0.6245	0.1372	0.6908	0.2927	0.5484	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1987	0.0437	0.0297	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0055	0.0000	0.0000	0.0001	0.0012	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
74	1.9166	0.0164	0.0000	11.5014	25.0000	0.0160	0.0027	0.0027	0.00072	12.9029	3.3950	0.0575	0.1517	0.0113	0.0580	0.6245	0.1372	0.6908	0.2927	0.5483	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1987	0.0437	0.0296	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0056	0.0000	0.0000	0.0001	0.0012	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
75	1.9688	0.0166	0.0000	11.6593	25.0000	0.0163	0.0027	0.0027	0.00073	12.9030	3.3956	0.0575	0.1517	0.0113	0.0580	0.6245	0.1372	0.6908	0.2927	0.5482	0.0000	0.9989	0.9989	0.6659	0.0000	0.0000	0.0000	0.0000	0.1986	0.0437	0.0296	0.0000	0.0186	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0056	0.0000	0.0000	0.0001	0.0012	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
76	2.0216	0.0169	0.0000	11.7972	25.0000	0.0165	0.0028	0.0028	0.00075	12.9030	3.3961	0.0575	0.1517	0.0113	0.0580	0.6244	0.1372	0.6907	0.2927	0.5481	0.0000	0.9986	0.9986	0.6657	0.0000	0.0000	0.0000	0.0000	0.1986	0.0437	0.0296	0.0000	0.0185	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	0.0057	0.0000	0.0000	0.0001	0.0013	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
77	2.0752	0.0171	0.0000	11.9524	25.0000	0.0168	0.0028	0.0028	0.00077	12.9031	3.3966	0.0575	0.1518	0.0113	0.0580	0.6244	0.1371	0.6907	0.2927	0.5481	0.0000	0.9986	0.9986	0.6657	0.0000	0.0000	0.0000	0.0000	0.1985	0.0437	0.0296	0.0000	0.0185	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	0.0058	0.0000	0.0000	0.0001	0.0013	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
78	2.1294	0.0173	0.0000	12.0945	25.0000	0.0170	0.0029	0.0029	0.00078	12.9031	3.3970	0.0575	0.1518	0.0113	0.0580	0.6244	0.1371	0.6907	0.2927	0.5480	0.0000	0.9986	0.9986	0.6657	0.0000	0.0000	0.0000	0.0000	0.1985	0.0437	0.0296	0.0000	0.0185	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	0.0059	0.0000	0.0000	0.0001	0.0013	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
79	2.1844	0.0175	0.0000	12.2384	25.0000	0.0173	0.0029	0.0029	0.00079	12.9032	3.3975	0.0575	0.1518	0.0113	0.0580	0.6244	0.1371	0.6907	0.2927	0.5479	0.0000	0.9986	0.9986	0.6657	0.0000	0.0000	0.0000	0.0000	0.1984	0.0437	0.0296	0.0000	0.0185	0.0000	0.0000	0.0028	0.0034	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	0.0059	0.0000	0.0000	0.0001	0.0013	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
80	2.2400	0.0178	0.0000	12.3575	25.0000	0.0176	0.0029	0.0029	0.00080	12.9032	3.3981	0.0575	0.1519	0.0113	0.0581	0.6244	0.1371	0.6907	0.2927	0.5478	0.0000	0.9986	0.9986	0.6657	0.0000	0.0000	0.0000	0.0000	0.1984	0.0437	0.0295	0.0000	0.0185	0.0000	0.0000	0.0028	0.0033	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	0.0060	0.0000	0.0000	0.0001	0.0014	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
81	2.2964	0.0180	0.0000	12.5347	25.0000	0.0180	0.0030	0.0030	0.00083	12.9033	3.3988	0.0575	0.1519	0.0113	0.0581	0.6244	0.1371	0.6907	0.2926	0.5477	0.0000	0.9986	0.9986	0.6657	0.0000	0.0000	0.0000	0.0000	0.1983	0.0437	0.0295	0.0000	0.0185	0.0000	0.0000	0.0028	0.0033	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	0.0062	0.0000	0.0000	0.0001	0.0014	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
82	2.3534	0.0186	0.0000	12.9742	25.0000	0.0182	0.0031	0.0031	0.00083	12.9034	3.3997	0.0576	0.1520	0.0113	0.0581	0.6243	0.1370	0.6907	0.2926	0.5476	0.0000	0.9986	0.9986	0.6657	0.0000	0.0000	0.0000	0.0000	0.1982	0.0437	0.0295	0.0000	0.0185	0.0000	0.0000	0.0028	0.0033	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0023	0.0063	0.0000	0.0000	0.0001	0.0014	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
83	2.4112	0.0188	0.0000	13.1223	25.0000	0.0185	0.0031	0.0031	0.00085	12.9034	3.4002	0.0576	0.1520	0.0113	0.0581	0.6243	0.1370	0.6907	0.2926	0.5475	0.0000	0.9986	0.9986	0.6657	0.0000	0.0000	0.0000	0.0000	0.1981	0.0437	0.0294	0.0000	0.0185	0.0000	0.0000	0.0028	0.0033	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0023	0.0064	0.0000	0.0000	0.0001	0.0014	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
84	2.4696	0.0191	0.0000	13.3117	25.0000	0.0188	0.0032	0.0032	0.00087	12.9035	3.4009	0.0576	0.1521	0.0113	0.0581	0.6243	0.1370	0.6907	0.2926	0.5474	0.0000	0.9986	0.9986	0.6657	0.0000	0.0000	0.0000	0.0000	0.1981	0.0437	0.0294	0.0000	0.0185	0.0000	0.0000	0.0028	0.0033	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0023	0.0065	0.0000	0.0000	0.0001	0.0015	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
85	2.5288	0.0194	0.0000	13.4817	25.0000	0.0191	0.0032	0.0032	0.00088	12.9036	3.4015	0.0576	0.1521	0.0113	0.0582	0.6243	0.1370	0.6906	0.2926	0.5473	0.0000	0.9986	0.9986	0.6657	0.0000	0.0000	0.0000	0.0000	0.1980	0.0437	0.0294	0.0000	0.0185	0.0000	0.0000	0.0028	0.0033	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0024	0.0066	0.0000	0.0000	0.0001	0.0015	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	0.0000
