Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
sika-flatt-2-anm-00120.dat -0.8691 0.9195 -1.2407 1.1592 -0.7088 0.9188 2.3 11.1 1.314 1.6 1.327 30 1.0440 2.44273 2.23833 1.15784 2.10974 1.93320
sika-flatt-2-anm-00121.dat -1.3961 1.4808 -1.3507 1.0781 -1.0209 1.1621 6.4 19.0 1.142 2.3 1.132 28 0.9919 2.47943 2.13564 1.43215 1.73126 1.49121
sika-flatt-2-anm-00122.dat -1.0720 1.0875 -1.2216 1.1910 -0.8296 0.9445 4.0 13.4 1.098 2.0 1.071 30 0.9870 3.11180 2.21697 2.19313 1.41889 1.01087
sika-flatt-2-anm-00123.dat -1.1472 1.3142 -0.8945 0.9914 -0.8620 1.1234 4.2 14.2 1.136 2.0 1.110 30 1.0152 2.42265 2.03855 1.70436 1.42144 1.19608
sika-flatt-2-anm-00124.dat -1.0897 1.1781 -1.0273 0.9089 -0.9028 0.9619 3.7 13.1 1.136 1.9 1.062 30 1.0433 2.67895 2.10572 1.96386 1.36412 1.07223
sika-flatt-2-anm-00125.dat -1.0125 1.0680 -1.0747 1.0971 -0.9904 1.1065 2.5 11.2 1.256 1.7 1.323 18 0.9635 2.35542 2.24407 1.80719 1.30336 1.24175
sika-flatt-2-anm-00126.dat -0.9005 0.8520 -0.9880 1.0869 -0.9787 1.1606 3.0 12.6 1.244 1.8 1.133 24 1.0122 2.42616 2.15754 1.14276 2.12307 1.88800
sika-flatt-2-anm-00127.dat -1.0016 0.8265 -1.1124 0.8607 -0.8484 0.7616 1.9 9.7 1.311 1.5 1.241 20 0.9922 2.37092 2.03921 1.66114 1.42728 1.22760
sika-flatt-2-anm-00128.dat -1.2832 1.2081 -1.2524 1.1755 -0.8189 0.9618 3.5 14.4 1.300 1.9 1.253 18 0.9994 2.24517 1.78969 1.35410 1.65806 1.32169
sika-flatt-2-anm-00129.dat -1.1314 0.8947 -0.8432 0.7493 -1.1622 1.3216 3.1 12.5 1.225 1.8 1.186 30 1.0262 2.72161 2.57987 1.46680 1.85548 1.75884
sika-flatt-2-anm-00130.dat -1.1434 1.0883 -1.1248 1.0450 -0.9461 1.0979 3.9 14.1 1.165 2.0 1.114 30 0.9651 2.52250 1.90387 1.58534 1.59114 1.20092
sika-flatt-2-anm-00131.dat -0.8725 0.9464 -0.9291 0.8426 -0.8938 0.9342 1.8 8.9 1.257 1.5 1.244 22 0.9924 2.65128 2.20891 1.70961 1.55081 1.29205
sika-flatt-2-anm-00132.dat -1.0908 0.9280 -0.9748 1.1814 -0.7167 0.7545 2.7 11.0 1.184 1.7 1.136 30 1.0074 2.16862 1.81352 1.38701 1.56352 1.30750
sika-flatt-2-anm-00133.dat -1.0135 1.1086 -0.9931 0.9330 -0.9215 1.0035 2.9 11.5 1.173 1.8 1.058 20 0.9889 2.28949 1.92858 1.46149 1.56654 1.31960
sika-flatt-2-anm-00134.dat -0.7895 0.7328 -0.9536 0.9549 -0.8712 0.7715 2.2 9.1 1.117 1.6 1.076 30 1.0013 2.25309 2.08032 1.96297 1.14780 1.05978
sika-flatt-2-anm-00135.dat -1.2526 1.2058 -0.6743 0.5094 -0.8141 0.7914 1.6 8.3 1.256 1.5 1.407 30 0.9818 2.07186 1.81352 1.47685 1.40288 1.22796
sika-flatt-2-anm-00136.dat -0.9614 0.8873 -1.1681 1.0732 -0.9025 1.0343 2.6 10.7 1.166 1.7 1.213 24 1.0412 2.50804 1.50394 1.17288 2.13836 1.28226
sika-flatt-2-anm-00137.dat -1.6704 1.4551 -1.2334 1.2920 -0.9505 1.0752 5.3 18.6 1.265 2.2 1.252 28 0.9699 2.58896 1.96993 1.46308 1.76953 1.34642
sika-flatt-2-anm-00138.dat -1.0363 0.9261 -0.9716 1.2370 -0.6747 0.8727 2.6 11.2 1.227 1.7 1.216 30 1.0154 3.25281 2.80759 1.80135 1.80576 1.55860
sika-flatt-2-anm-00140.dat -0.8726 1.0519 -0.4329 0.4542 -0.9352 0.9438 1.1 6.8 1.326 1.3 1.425 22 1.0168 2.75617 1.95025 1.43233 1.92425 1.36159
sika-flatt-2-anm-00141.dat -1.4093 1.5129 -1.3939 1.5888 -0.9936 0.9676 6.6 20.3 1.188 2.3 1.165 26 0.9937 1.98749 1.90797 0.69540 2.85805 2.74370
sika-flatt-2-anm-00142.dat -1.5456 1.5772 -1.1917 1.2829 -1.2548 1.1541 7.3 20.5 1.129 2.4 1.123 30 0.9949 3.10705 2.82951 1.79283 1.73304 1.57823
sika-flatt-2-anm-00143.dat -1.1883 1.1135 -1.1158 1.0818 -0.8009 0.7570 2.9 11.4 1.166 1.8 1.230 30 0.9984 3.23835 2.65074 2.15317 1.50399 1.23109
