Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA120B-anm-00040.dat -3.3573 3.0434 -2.5451 2.4272 -1.8123 1.9877 38.1 67.7 1.237 4.2 1.248 30 0.9958 6.43198 5.03486 3.73122 1.72383 1.34939
MA120B-anm-00041.dat -2.9931 2.5496 -3.0576 2.8562 -2.0338 1.7901 49.0 76.5 1.181 4.5 1.132 30 1.0277 6.09504 5.34937 3.89693 1.56406 1.37271
MA120B-anm-00042.dat -3.4792 2.6489 -2.6493 2.4146 -1.7098 1.8954 39.3 66.3 1.186 4.2 1.214 30 1.0077 6.71637 4.32463 3.23244 2.07780 1.33788
MA120B-anm-00043.dat -2.5286 1.7606 -1.9653 2.5994 -1.1079 1.4447 20.5 45.3 1.250 3.4 1.379 30 0.9903 6.04308 4.14273 2.52460 2.39368 1.64095
MA120B-anm-00044.dat -3.2143 3.0748 -2.4163 1.9676 -2.0192 2.3373 52.3 74.2 1.098 4.6 1.102 30 0.9994 6.35789 4.78058 3.78380 1.68029 1.26343
MA120B-anm-00045.dat -2.4618 2.2430 -1.8640 2.1587 -1.3622 1.5744 24.6 49.7 1.215 3.6 1.186 30 1.0193 5.01578 4.38178 2.84494 1.76305 1.54020
MA120B-anm-00046.dat -2.4548 2.4676 -2.9779 3.0141 -1.7793 2.0317 44.7 69.9 1.148 4.4 1.115 30 0.9941 6.04537 5.12478 3.59404 1.68206 1.42591
MA120B-anm-00047.dat -2.6735 2.2836 -2.3569 2.7697 -1.5992 1.4843 33.9 61.5 1.213 4.0 1.244 30 0.9887 5.49993 5.18624 2.86563 1.91927 1.80981
MA120B-anm-00048.dat -2.7866 2.6866 -2.2302 2.6836 -1.6388 1.6780 40.7 66.6 1.163 4.3 1.237 30 1.0004 6.18220 4.43686 3.40088 1.81782 1.30462
MA120B-anm-00049.dat -1.7864 2.3478 -2.1771 2.5438 -1.4099 1.4536 24.1 49.0 1.214 3.6 1.212 30 0.9980 5.20486 4.10636 2.84923 1.82676 1.44122
MA120B-anm-00050.dat -2.2472 2.0263 -3.5483 2.9797 -1.5785 2.0313 39.1 67.9 1.219 4.2 1.379 30 1.0040 6.89399 3.92914 3.46557 1.98928 1.13376
