Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA120E2-anm-00007.dat -9.5512 9.5452 -10.2261 8.6077 -5.0143 6.6008 1595.0 824.5 1.249 14.5 1.251 30 1.0112 20.53201 14.19602 6.02418 3.40826 2.35651
MA120E2-anm-00008.dat -11.8170 9.3908 -10.1627 9.5066 -5.9259 5.5142 2482.3 1066.7 1.203 16.8 1.196 30 1.0050 19.93092 16.33656 7.46014 2.67165 2.18984
MA120E2-anm-00009.dat -10.6735 10.5807 -9.7487 8.7423 -3.7920 4.9450 1229.0 731.2 1.318 13.3 1.558 30 0.9886 25.35045 17.19143 11.61694 2.18220 1.47986
MA120E2-anm-00010.dat -7.1941 6.0079 -7.4686 4.9639 -3.2181 4.2643 405.3 355.7 1.343 9.2 1.442 30 0.9976 26.25750 20.00631 9.98988 2.62841 2.00266
MA120E2-anm-00011.dat -10.6717 9.7966 -9.6291 10.9917 -5.8290 5.1629 2358.1 1009.4 1.178 16.5 1.192 30 1.0039 30.24621 24.14194 10.04894 3.00989 2.40244
MA120E2-anm-00012.dat -8.6644 8.6194 -11.0807 12.4360 -3.2677 4.8601 913.4 613.4 1.347 12.0 1.633 30 0.9817 24.43044 17.49339 9.74505 2.50696 1.79510
MA120E2-anm-00013.dat -7.8700 8.2879 -11.2046 12.3287 -4.3582 5.7204 1455.6 812.1 1.307 14.1 1.495 30 0.9938 18.01720 10.73524 7.14346 2.52220 1.50281
MA120E2-anm-00014.dat -14.6610 13.8745 -11.1513 11.4547 -5.7893 4.6326 3570.3 1392.1 1.232 19.0 1.351 30 1.0106 15.74709 10.25399 6.91189 2.27826 1.48353
MA120E2-anm-00015.dat -5.5004 8.1735 -10.2210 10.2117 -3.8112 5.8602 937.0 600.3 1.296 12.1 1.369 30 1.0139 20.46703 18.26378 6.11092 3.34926 2.98871
MA120E2-anm-00016.dat -6.2466 5.1438 -3.8322 4.4379 -3.2854 4.0905 258.4 240.6 1.226 7.9 1.259 20 1.0033 27.81242 16.43619 6.16776 4.50932 2.66485
MA120E2-anm-00017.dat -7.4312 6.9044 -10.1648 10.2503 -2.9227 4.1399 699.9 552.8 1.450 11.0 1.694 30 1.0001 26.20531 13.20564 7.33750 3.57142 1.79975
MA120E2-anm-00018.dat -8.8127 10.6746 -7.8022 8.5489 -3.4741 3.8917 953.8 618.6 1.320 12.2 1.485 30 0.9812 24.37420 12.35524 7.15306 3.40752 1.72727
MA120E2-anm-00019.dat -12.2456 13.0115 -7.8849 9.2359 -5.7477 4.0595 1917.4 969.5 1.299 15.4 1.393 30 0.9814 19.07724 17.49558 7.03621 2.71130 2.48651
MA120E2-anm-00023.dat -6.3802 5.1677 -8.5830 7.6414 -3.2134 4.4545 486.0 389.3 1.302 9.8 1.452 28 1.0171 27.90567 19.46685 9.29527 3.00214 2.09427
MA120E2-anm-00024.dat -7.4078 6.5292 -6.4718 6.3305 -3.1101 3.9016 372.4 333.7 1.333 8.9 1.502 30 0.9954 24.22377 17.20480 8.38681 2.88832 2.05141
MA120E2-anm-00025.dat -10.0306 8.8538 -9.9095 8.3641 -3.3150 3.4897 881.5 635.1 1.429 11.9 1.652 30 0.9847 26.15558 18.56813 13.13271 1.99164 1.41388
MA120E2-anm-00026.dat -12.8206 13.5057 -7.6932 9.5920 -3.3419 3.4230 1109.4 796.1 1.536 12.8 2.101 30 0.9917 19.27743 16.24243 4.65439 4.14178 3.48970
MA120E2-anm-00027.dat -6.6798 11.1861 -10.1746 10.8364 -3.2894 4.3213 860.3 612.8 1.401 11.8 1.905 30 1.0136 20.38971 14.25171 6.02646 3.38336 2.36485
MA120E2-anm-00029.dat -10.1384 7.1816 -9.4633 9.4890 -3.8395 3.1967 912.4 599.0 1.317 12.0 1.485 30 0.9947 17.39174 9.00204 4.28579 4.05800 2.10044
MA120E2-anm-00033.dat -9.2084 9.8259 -10.0320 11.2418 -4.3931 3.7069 1518.0 820.2 1.284 14.3 1.485 30 1.0020 8.49207 2.89585 1.49462 5.68175 1.93752
MA120E2-anm-00034.dat -13.1232 12.6019 -8.3773 6.8888 -6.2385 9.2471 2341.4 1040.8 1.221 16.5 1.267 30 1.0118 14.36319 6.79466 4.63270 3.10039 1.46667
MA120E2-anm-00040.dat -6.5471 6.3424 -7.8035 8.3329 -5.4231 6.3026 1158.0 622.3 1.167 13.0 1.130 30 1.0019 17.35957 13.40650 12.46892 1.39223 1.07519
MA120E2-anm-00041.dat -5.3393 5.2577 -4.7273 6.0588 -3.9382 4.6252 368.6 284.7 1.145 8.9 1.160 30 0.9976 12.79272 9.04442 8.63880 1.48085 1.04695
MA120E2-anm-00042.dat -6.6383 7.2215 -10.7610 12.1147 -3.8083 3.9149 931.7 623.6 1.352 12.1 1.813 30 1.0495 23.54936 11.63963 7.23683 3.25410 1.60839
MA120E2-anm-00043.dat -9.1948 7.4522 -8.9395 8.2935 -5.5284 5.8410 1345.0 690.6 1.172 13.7 1.213 30 0.9969 19.30639 17.21176 9.71655 1.98696 1.77139
MA120E2-anm-00044.dat -12.3842 11.4235 -14.8786 14.9624 -6.9767 9.2002 4405.6 1572.9 1.210 20.3 1.231 30 1.0088 30.51872 23.72834 16.43619 1.85680 1.44366
MA120E2-anm-00045.dat -11.3512 12.1911 -4.8400 5.4874 -3.7622 6.3734 849.9 595.8 1.373 11.8 1.752 30 1.0018 23.71253 10.95601 9.53581 2.48668 1.14893
MA120E2-anm-00046.dat -11.2667 9.2817 -11.5568 12.4314 -6.6912 9.4387 2890.3 1168.5 1.191 17.7 1.198 30 0.9938 26.28977 21.07124 14.87973 1.76682 1.41610
