Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA118C-5-fine-anm-00298.dat -0.2540 0.2845 -0.2072 0.2517 -0.2181 0.2480 0.0 0.7 1.142 0.5 1.066 26 0.9931 0.58036 0.46533 0.43957 1.32027 1.05861
MA118C-5-fine-anm-00300.dat -0.2754 0.2656 -0.2707 0.2952 -0.2266 0.2014 0.1 0.9 1.099 0.5 1.032 24 0.9754 0.58356 0.56837 0.49489 1.17918 1.14848
MA118C-5-fine-anm-00301.dat -0.5728 0.6352 -0.4191 0.6099 -0.3220 0.3648 0.3 2.8 1.280 0.8 1.345 30 0.9835 1.30565 1.04387 0.56970 2.29181 1.83232
MA118C-5-fine-anm-00302.dat -0.6529 0.6708 -0.4831 0.5674 -0.4390 0.4146 0.6 3.8 1.175 1.0 1.191 30 0.9760 1.42783 1.21830 0.80041 1.78387 1.52210
MA118C-5-fine-anm-00303.dat -0.6163 0.6030 -0.6005 0.5745 -0.3967 0.3860 0.5 3.5 1.171 1.0 1.184 30 1.0004 1.39155 1.08131 0.79310 1.75457 1.36340
MA118C-5-fine-anm-00304.dat -0.3853 0.3585 -0.3432 0.3605 -0.3632 0.2981 0.1 1.5 1.124 0.6 1.073 30 1.0076 0.79997 0.68520 0.59087 1.35388 1.15963
MA118C-5-fine-anm-00305.dat -0.5079 0.4603 -0.4515 0.5161 -0.2018 0.2927 0.2 1.8 1.341 0.7 1.436 24 0.9512 1.07081 0.79240 0.44988 2.38019 1.76134
MA118C-5-fine-anm-00306.dat -0.8381 0.7563 -0.5510 0.5860 -0.3514 0.3363 0.5 3.8 1.292 1.0 1.480 30 1.0240 1.63919 1.11149 0.64827 2.52856 1.71455
MA118C-5-fine-anm-00307.dat -0.3628 0.3877 -0.3909 0.3478 -0.2779 0.2525 0.1 1.5 1.132 0.7 1.089 30 0.9889 0.79977 0.74899 0.56199 1.42311 1.33275
MA118C-5-fine-anm-00308.dat -0.3150 0.3009 -0.4177 0.4047 -0.2072 0.1932 0.1 1.2 1.244 0.5 1.322 28 1.0217 0.83514 0.57192 0.37089 2.25171 1.54202
MA118C-5-fine-anm-00309.dat -0.4853 0.5188 -0.4800 0.5491 -0.3012 0.3137 0.2 2.3 1.240 0.8 1.176 28 1.0027 1.03773 1.00512 0.59220 1.75231 1.69726
MA118C-5-fine-anm-00310.dat -0.2491 0.2884 -0.2791 0.2645 -0.2223 0.1787 0.1 0.8 1.191 0.5 1.078 28 0.9545 0.56549 0.54848 0.42967 1.31612 1.27651
MA118C-5-fine-anm-00311.dat -0.4431 0.5061 -0.5173 0.4454 -0.2913 0.3028 0.3 2.2 1.131 0.8 1.142 30 1.0059 1.05557 0.87437 0.60195 1.75359 1.45258
MA118C-5-fine-anm-00312.dat -0.3182 0.3099 -0.3099 0.3392 -0.2794 0.2491 0.1 1.2 1.122 0.6 1.032 30 0.9870 0.66115 0.63009 0.57272 1.15441 1.10018
MA118C-5-fine-anm-00313.dat -0.3197 0.3786 -0.2812 0.2600 -0.2671 0.2932 0.1 1.1 1.144 0.6 1.085 26 1.0099 0.70390 0.60466 0.54291 1.29653 1.11374
MA118C-5-fine-anm-00315.dat -0.3504 0.3193 -0.3057 0.2872 -0.2657 0.2222 0.1 1.0 1.321 0.5 1.335 26 0.9609 0.71688 0.69748 0.35042 2.04576 1.99041
MA118C-5-fine-anm-00316.dat -0.5315 0.4141 -0.4920 0.7439 -0.4558 0.3823 0.4 2.9 1.133 0.9 1.096 30 1.0443 1.26345 0.97138 0.82661 1.52848 1.17514
MA118C-5-fine-anm-00317.dat -0.5574 0.5867 -0.6504 0.6498 -0.5507 0.4307 0.7 4.2 1.096 1.1 1.075 30 0.9990 1.39913 1.24483 1.03019 1.35813 1.20836
MA118C-5-fine-anm-00318.dat -0.9398 0.8496 -0.5838 0.6434 -0.2397 0.2489 0.4 3.8 1.446 0.9 1.879 26 1.0238 1.79326 1.23472 0.41169 4.35591 2.99919
MA118C-5-fine-anm-00319.dat -0.5737 0.4556 -0.6088 0.6880 -0.3411 0.2864 0.4 2.9 1.172 0.9 1.245 30 0.9900 1.30629 1.00698 0.65879 1.98287 1.52853
MA118C-5-fine-anm-00320.dat -0.2701 0.2756 -0.3252 0.2935 -0.1272 0.1081 0.0 0.7 1.297 0.4 1.359 24 0.9957 0.64042 0.54833 0.25268 2.53449 2.17003
MA118C-5-fine-anm-00321.dat -0.3845 0.3993 -0.4317 0.4656 -0.2545 0.2102 0.1 1.4 1.281 0.6 1.526 26 1.0379 1.01988 0.56509 0.43655 2.33624 1.29444
MA118C-5-fine-anm-00322.dat -0.3604 0.3650 -0.2848 0.3075 -0.2409 0.2534 0.1 1.1 1.147 0.6 1.109 30 1.0033 0.74360 0.57153 0.47917 1.55183 1.19275
MA118C-5-fine-anm-00323.dat -0.6884 0.8502 -0.5541 0.4970 -0.4138 0.4115 0.5 3.7 1.183 1.0 1.308 30 0.9983 1.55603 0.98643 0.77859 1.99852 1.26694
MA118C-5-fine-anm-00324.dat -0.3675 0.4078 -0.3129 0.2817 -0.1902 0.2106 0.1 1.1 1.194 0.5 1.209 26 0.9916 0.78271 0.59687 0.39750 1.96906 1.50154
MA118C-5-fine-anm-00325.dat -0.6189 0.5548 -0.5390 0.6103 -0.4747 0.4467 0.6 3.7 1.122 1.0 1.134 30 1.0256 1.40716 1.04332 0.91305 1.54117 1.14268
MA118C-5-fine-anm-00326.dat -0.3987 0.3767 -0.3289 0.3521 -0.2987 0.3279 0.2 1.5 1.104 0.7 1.057 30 1.0451 0.81207 0.67010 0.63071 1.28754 1.06245
MA118C-5-fine-anm-00327.dat -0.3230 0.3010 -0.2963 0.3483 -0.1403 0.1528 0.0 0.8 1.257 0.5 1.341 24 1.0193 0.67701 0.55735 0.29372 2.30491 1.89754
