cement116-anm-00450.dat      -8.0240       8.9437     -11.6365       9.6205     -10.0966      12.6147    2402.5451    1132.3409   1.305  16.61719    1.220    24   0.95317   23.205305  21.200205  16.508926   1.405622   1.284166
cement116-anm-00451.dat     -17.3685      18.6531     -19.5070      24.2743     -12.8844      16.8813   19866.1861    4427.8613   1.248  33.60253    1.210    24   0.97302   48.294182  41.212006  26.279150   1.837738   1.568240
cement116-anm-00452.dat      -8.8997       8.9837      -9.6928      10.1983     -10.3961       8.3574    2096.3914     997.2359   1.259  15.87905    1.233    24   0.96804   22.490395  18.718906  11.749119   1.914220   1.593218
cement116-anm-00453.dat     -10.0514       8.0943      -7.3377       6.8079     -15.2594      11.7735    1826.5166     950.4327   1.315  15.16614    1.386    16   0.97340   27.802780  19.174479  11.622275   2.392198   1.649804
cement116-anm-00454.dat      -9.4600      12.7186     -14.3593      12.4265     -16.4869      14.3989    6769.1262    2095.8826   1.211  23.46990    1.122    24   0.99162   33.394409  27.795654  23.478930   1.422314   1.183855
cement116-anm-00455.dat      -9.1072       9.8451      -7.4741       8.4832     -10.4389      10.0348    1883.2779     926.3945   1.256  15.32164    1.401    14   1.01727   24.161364  19.323029   9.875502   2.446596   1.956663
cement116-anm-00456.dat     -13.1285      15.8982     -11.4722      12.6188     -10.1509      11.0103    3394.7933    1456.4599   1.333  18.64683    1.411    24   0.97497   31.375650  21.962914  14.258696   2.200457   1.540317
cement116-anm-00457.dat     -15.0953      15.1854      -8.7360       8.7871     -14.2073      14.3062    5019.6901    1772.8926   1.250  21.24350    1.261    24   0.98856   32.274597  28.954510  16.896887   1.910091   1.713600
cement116-anm-00458.dat     -12.7875      11.7874      -8.3386       9.1736      -8.9787      10.8966    2965.8862    1262.7584   1.265  17.82592    1.220    22   0.99386   26.238890  22.501068  14.754342   1.778384   1.525047
cement116-anm-00459.dat     -12.5394      10.9464     -10.6169      10.3482     -16.7471      17.6529    4179.7510    1746.5453   1.392  19.98560    1.726    18   1.02303   36.968361  24.834644  15.643352   2.363199   1.587553
cement116-anm-00460.dat     -26.5414      23.3021     -17.9201      15.3560     -26.7777      29.8763   31407.8101    5755.2648   1.196  39.14530    1.228    28   0.98757   57.163982  49.630722  29.990858   1.906047   1.654862
cement116-anm-00461.dat      -8.5777       7.7132      -8.2267       7.7902      -7.9170       7.0899    1520.4531     789.2927   1.234  14.26674    1.107    26   1.00214   19.594500  15.985486  13.765321   1.423468   1.161287
cement116-anm-00462.dat     -17.6494      20.5208     -13.4629      10.4404     -15.9577      14.7045    8307.1710    2542.9801   1.282  25.12763    1.384    22   1.01091   45.474133  31.423351  17.634993   2.578631   1.781875
cement116-anm-00463.dat     -10.4197       9.6717     -12.8396      11.2935     -18.4717      16.1777    5402.8455    1925.4156   1.293  21.77081    1.271    24   1.01779   36.340580  24.033747  20.402533   1.781180   1.177979
cement116-anm-00464.dat      -8.1559       7.6717     -14.1030      12.3726     -11.8105      10.8446    2857.7530    1224.0069   1.257  17.60659    1.328    14   1.01050   27.225746  24.761086  13.286257   2.049166   1.863661
cement116-anm-00465.dat      -7.4272       6.9661      -5.7861       8.3332      -6.5281       6.3065     978.3208     593.7016   1.246  12.31670    1.119    22   0.95955   15.935903  15.523500  10.754805   1.481747   1.443401
cement116-anm-00466.dat     -18.4329      21.2710     -20.1358      15.6277     -14.4070      13.1141   12772.6458    3249.8726   1.230  29.00196    1.258    16   0.98508   45.578640  34.638424  22.710190   2.006969   1.525237
cement116-anm-00467.dat     -11.3747       9.8220      -9.7803       6.9557      -8.8306       9.9976    1743.4132     893.1326   1.275  14.93255    1.266    20   0.96220   24.882915  18.923822  11.799957   2.108729   1.603720
cement116-anm-00468.dat      -8.2771      11.8405      -8.9187       9.6929     -11.7518      12.3404    2880.9246    1227.3850   1.254  17.65405    1.212    24   0.96707   26.149324  20.342505  15.470454   1.690275   1.314926
