Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA107-6-fine-anm-00771.dat -0.2315 0.2303 -0.2939 0.3215 -0.1932 0.2079 0.0 0.7 1.270 0.4 1.285 26 1.0375 0.63793 0.40330 0.35622 1.79083 1.13216
MA107-6-fine-anm-00772.dat -0.2338 0.2249 -0.2794 0.2620 -0.1632 0.2042 0.0 0.6 1.204 0.4 1.137 24 1.0090 0.54568 0.46360 0.33985 1.60565 1.36413
MA107-6-fine-anm-00773.dat -0.3371 0.2919 -0.2939 0.2983 -0.1842 0.1951 0.1 0.8 1.152 0.5 1.142 16 1.0085 0.64991 0.65016 0.41355 1.57153 1.57213
MA107-6-fine-anm-00774.dat -0.2489 0.2062 -0.3113 0.3948 -0.1603 0.1799 0.0 0.7 1.241 0.4 1.233 20 1.0242 0.72856 0.46880 0.34290 2.12473 1.36717
MA107-6-fine-anm-00775.dat -0.2997 0.2680 -0.2468 0.2381 -0.2179 0.1774 0.0 0.7 1.208 0.4 1.239 20 1.0184 0.61393 0.43094 0.35215 1.74340 1.22377
MA107-6-fine-anm-00776.dat -0.3291 0.2952 -0.2388 0.2464 -0.1819 0.1520 0.0 0.8 1.180 0.4 1.244 22 1.0005 0.63771 0.46017 0.35481 1.79732 1.29695
MA107-6-fine-anm-00777.dat -0.2822 0.3124 -0.4514 0.4514 -0.1885 0.2075 0.1 1.3 1.232 0.6 1.441 30 0.9580 0.93939 0.53845 0.39692 2.36667 1.35655
MA107-6-fine-anm-00778.dat -0.3004 0.3022 -0.2683 0.2738 -0.1602 0.1761 0.0 0.8 1.253 0.4 1.263 24 0.9929 0.66169 0.51782 0.30878 2.14290 1.67697
MA107-6-fine-anm-00779.dat -0.2256 0.2873 -0.2797 0.2606 -0.2142 0.2546 0.0 0.7 1.204 0.4 1.161 22 0.9816 0.58955 0.50957 0.42736 1.37953 1.19236
MA107-6-fine-anm-00780.dat -0.2838 0.2597 -0.3305 0.2888 -0.1685 0.1354 0.0 0.7 1.266 0.4 1.280 24 1.0484 0.65692 0.52875 0.31549 2.08221 1.67596
MA107-6-fine-anm-00781.dat -0.4530 0.5754 -0.3031 0.3463 -0.1624 0.1754 0.1 1.3 1.422 0.5 1.847 30 1.0421 1.04215 0.62612 0.29022 3.59094 2.15742
MA107-6-fine-anm-00782.dat -0.2183 0.2357 -0.2440 0.3242 -0.1981 0.1678 0.0 0.7 1.268 0.4 1.194 28 0.9924 0.58576 0.42336 0.38456 1.52319 1.10090
MA107-6-fine-anm-00783.dat -0.2581 0.2290 -0.2571 0.2348 -0.2069 0.1603 0.0 0.7 1.189 0.4 1.085 26 1.0203 0.53939 0.49535 0.36894 1.46199 1.34262
MA107-6-fine-anm-00784.dat -0.2851 0.3012 -0.3174 0.3245 -0.1564 0.1587 0.0 0.8 1.238 0.5 1.352 26 1.0048 0.73036 0.46017 0.33639 2.17119 1.36798
MA107-6-fine-anm-00785.dat -0.2479 0.2391 -0.2664 0.2522 -0.1526 0.1508 0.0 0.6 1.279 0.4 1.237 26 1.0308 0.54220 0.49089 0.25133 2.15733 1.95320
MA107-6-fine-anm-00786.dat -0.2985 0.2626 -0.4121 0.3176 -0.2037 0.2301 0.1 1.0 1.226 0.5 1.277 24 0.9904 0.77862 0.49289 0.43870 1.77485 1.12353
MA107-6-fine-anm-00787.dat -0.3462 0.3480 -0.2523 0.2601 -0.1820 0.2151 0.1 0.9 1.153 0.5 1.217 20 1.0056 0.75260 0.56441 0.37875 1.98710 1.49022
